491	1	1	
492	1	1	
493	0	0	
494	1	1	
495	1	1	
496	0	1	
497	1	1	
498	1	1	
499	0	0	
500	0	0	
501	1	1	
502	1	1	
503	1	1	
504	0	0	
505	0	0	
506	0	1	
507	0	1	
508	1	1	
509	1	0	
510	0	0	
511	0	0	
512	0	0	
513	0	0	
514	0	1	
515	0	0	
516	1	1	
517	1	1	
518	0	0	
519	1	0	
520	1	1	
521	1	1	
522	0	1	
523	0	0	
524	1	0	
525	0	0	
526	1	1	
527	1	1	
528	1	1	
529	1	1	
530	0	0	
531	0	0	
532	0	0	
533	1	0	
534	1	1	
535	0	0	
536	0	0	
537	0	0	
538	1	1	
539	1	1	
540	1	1	
541	1	1	
542	0	0	
543	0	1	
544	1	1	
545	1	1	
546	1	1	
547	0	0	
548	0	0	
549	1	1	
550	1	1	
551	0	0	
552	0	0	
553	1	0	
554	1	1	
555	1	0	
556	0	0	
557	0	0	
558	1	1	
559	0	0	
560	0	0	
561	0	0	
562	1	0	
563	0	0	
564	1	1	
565	0	0	
566	1	1	
567	0	0	
568	0	0	
569	0	0	
570	0	1	
571	1	0	
572	0	0	
573	1	1	
574	1	1	
575	1	1	
576	1	1	
577	0	0	
578	0	0	
579	0	0	
580	0	0	
581	0	0	
582	1	0	
583	0	0	
584	0	0	
585	1	1	
586	0	1	
587	1	1	
588	0	0	
589	0	0	
590	1	1	
591	1	1	
592	1	1	
593	1	1	
594	1	1	
595	1	0	
596	1	1	
597	0	0	
598	0	0	
599	1	0	
600	1	1	
601	1	0	
602	1	1	
603	0	0	
604	0	0	
605	0	0	
606	1	0	
607	1	0	
608	0	0	
609	1	1	
610	0	0	
611	0	0	
612	0	0	
613	0	0	
614	0	0	
615	0	0	
616	1	1	
617	0	0	
618	0	0	
619	1	1	
620	0	1	
621	0	0	
622	0	0	
623	0	0	
624	1	1	
625	1	1	
626	0	0	
627	0	0	
628	1	1	
629	1	1	
630	0	0	
631	0	0	
632	0	0	
633	0	0	
634	0	1	
635	1	1	
636	1	1	
637	1	1	
638	1	1	
639	1	1	
640	1	0	
641	1	1	
642	0	0	
643	0	1	
644	1	1	
645	0	1	
646	0	0	
647	1	1	
648	0	0	
649	0	0	
650	1	1	
651	0	0	
652	0	0	
653	0	0	
654	0	0	
655	0	1	
656	0	0	
657	1	1	
658	1	1	
659	0	0	
660	1	1	
661	1	1	
662	1	0	
663	1	1	
664	1	0	
665	0	0	
666	1	0	
667	0	0	
668	0	1	
669	0	1	
670	1	1	
671	0	0	
672	0	0	
673	0	0	
674	0	1	
675	0	0	
676	0	0	
677	1	1	
678	0	0	
679	0	0	
680	0	0	
681	0	0	
682	0	0	
683	0	0	
684	0	0	
685	1	1	
686	0	0	
687	0	0	
688	0	0	
689	1	0	
690	1	0	
691	1	1	
692	0	0	
693	0	0	
694	1	1	
695	0	0	
696	0	0	
697	0	0	
698	0	0	
699	0	0	
700	1	1	
701	0	0	
702	1	1	
703	0	0	
704	0	0	
705	1	1	
706	0	0	
707	0	0	
708	0	0	
709	0	0	
710	1	1	
711	0	0	
712	0	0	
713	1	1	
714	0	0	
715	0	0	
716	0	0	
717	1	1	
718	1	1	
719	1	1	
720	0	0	
721	1	1	
722	0	0	
723	1	1	
724	1	1	
725	0	0	
726	0	0	
727	0	0	
728	0	0	
729	0	0	
730	0	0	
731	0	0	
732	1	1	
733	0	1	
734	0	0	
735	1	0	
736	0	0	
737	1	1	
738	1	1	
739	1	1	
740	0	0	
741	1	1	
742	1	1	
743	0	0	
744	0	0	
745	0	0	
746	0	0	
747	1	1	
748	1	1	
749	0	1	
750	0	0	
751	0	0	
752	1	1	
753	0	0	
754	1	0	
755	0	0	
756	0	0	
757	0	0	
758	0	0	
759	0	1	
760	0	0	
761	1	1	
762	0	0	
763	0	0	
764	0	1	
765	0	0	
766	1	1	
767	0	0	
768	1	1	
769	0	0	
770	1	1	
771	0	0	
772	1	1	
773	1	0	
774	1	1	
775	0	0	
776	0	0	
777	0	0	
778	0	0	
779	0	0	
780	1	1	
781	0	0	
782	0	1	
783	0	0	
784	1	1	
785	1	1	
786	0	0	
787	1	0	
788	0	0	
789	0	0	
790	0	0	
791	0	0	
792	0	0	
793	1	1	
794	0	0	
795	0	0	
796	1	1	
797	0	1	
798	0	0	
799	0	0	
800	0	0	
801	0	0	
802	0	0	
803	0	0	
804	1	1	
805	0	0	
806	0	1	
807	0	0	
808	1	1	
809	0	0	
810	0	0	
811	0	0	
812	1	1	
813	1	1	
814	0	1	
815	0	0	
816	0	1	
817	0	0	
818	0	0	
819	0	0	
820	1	0	
821	1	0	
822	0	0	
823	0	0	
824	0	0	
825	1	1	
826	1	1	
827	1	1	
828	0	0	
829	1	1	
830	1	1	
831	0	0	
832	0	0	
833	0	0	
834	0	0	
835	0	0	
836	0	0	
837	0	0	
838	0	0	
839	0	0	
840	0	1	
841	1	0	
842	1	1	
843	0	0	
844	1	0	
845	0	1	
846	1	0	
847	0	0	
848	1	1	
849	0	0	
850	0	0	
851	0	0	
852	1	1	
853	0	0	
854	0	0	
855	0	0	
856	1	1	
857	1	1	
858	0	0	
859	0	0	
860	0	0	
861	0	0	
862	0	0	
863	0	0	
864	0	0	
865	0	1	
866	1	1	
867	1	1	
868	0	0	
869	0	0	
870	1	1	
871	1	0	
872	0	0	
873	1	1	
874	1	1	
875	0	0	
876	0	0	
877	0	1	
878	1	0	
879	0	0	
880	1	1	
881	0	0	
882	1	1	
883	1	0	
884	0	0	
885	1	0	
886	0	0	
887	0	0	
888	1	1	
889	0	0	
890	0	0	
891	0	0	
892	1	1	
893	1	1	
894	0	1	
895	0	1	
896	1	1	
897	1	1	
898	0	0	
899	0	0	
900	0	0	
901	0	0	
902	1	1	
903	1	1	
904	0	0	
905	1	1	
906	0	0	
907	1	1	
908	0	0	
909	1	1	
910	0	0	
911	1	1	
912	1	1	
913	1	1	
914	1	1	
915	1	1	
916	0	0	
917	0	0	
918	1	0	
919	1	0	
920	0	0	
921	1	1	
922	1	1	
923	0	0	
924	1	1	
925	0	0	
926	0	0	
927	1	1	
928	0	0	
929	1	1	
930	0	0	
931	0	0	
932	0	0	
933	0	0	
934	1	1	
935	1	1	
936	1	1	
937	1	1	
938	0	0	
939	0	0	
940	1	1	
941	1	1	
942	1	1	
943	1	1	
944	0	0	
945	0	0	
946	0	0	
947	0	0	
948	1	1	
949	0	0	
950	1	1	
951	1	1	
952	0	0	
953	0	0	
954	0	0	
955	0	0	
956	0	0	
957	0	0	
958	0	0	
959	1	1	
960	0	0	
961	0	0	
962	1	1	
963	0	0	
964	0	0	
965	0	0	
966	0	0	
967	1	1	
968	1	0	
969	0	0	
970	1	1	
971	0	0	
972	1	0	
973	1	1	
974	0	0	
975	1	1	
976	1	1	
977	1	0	
978	1	1	
979	0	0	
980	0	1	
981	1	1	
982	1	1	
983	0	0	
984	0	0	
985	0	1	
986	0	0	
987	1	1	
988	0	0	
989	1	1	
990	1	1	
991	1	0	
992	1	0	
993	1	1	
994	0	0	
995	0	0	
996	0	0	
997	1	1	
998	0	0	
999	1	0	
1000	0	0	
1001	1	1	
1002	0	0	
1003	0	0	
1004	0	0	
1005	0	0	
1006	0	0	
1007	1	1	
1008	1	1	
1009	0	0	
1010	0	0	
1011	1	1	
1012	0	0	
1013	1	0	
1014	0	0	
1015	1	0	
1016	1	1	
1017	0	1	
1018	1	1	
1019	1	1	
1020	0	0	
1021	0	0	
1022	1	1	
1023	1	1	
1024	0	0	
1025	0	0	
1026	0	0	
1027	0	0	
1028	1	1	
1029	0	0	
1030	0	0	
1031	0	0	
1032	1	1	
1033	0	0	
1034	0	0	
1035	1	1	
1036	1	0	
1037	0	1	
1038	1	1	
1039	1	1	
1040	0	0	
1041	0	0	
1042	0	1	
1043	0	0	
1044	1	1	
1045	1	1	
1046	0	0	
1047	0	0	
1048	0	1	
1049	1	1	
1050	0	0	
1051	0	0	
1052	1	1	
1053	0	0	
1054	1	1	
1055	0	0	
1056	1	1	
1057	1	1	
1058	1	1	
1059	1	1	
1060	0	0	
1061	0	1	
1062	1	1	
1063	0	0	
1064	0	0	
1065	1	1	
1066	0	0	
1067	1	0	
1068	1	1	
1069	0	0	
1070	0	0	
1071	0	0	
1072	0	0	
1073	1	1	
1074	1	1	
1075	0	0	
1076	0	0	
1077	1	1	
1078	0	0	
1079	0	1	
1080	1	1	
1081	1	1	
1082	1	1	
1083	0	0	
1084	0	0	
1085	0	0	
1086	1	1	
1087	0	0	
1088	0	0	
1089	1	1	
1090	1	1	
1091	0	0	
1092	1	0	
1093	1	0	
1094	0	0	
1095	0	0	
1096	0	0	
1097	0	0	
1098	1	1	
1099	1	1	
1100	0	0	
1101	1	1	
1102	1	0	
1103	1	1	
1104	0	0	
1105	0	0	
1106	0	0	
1107	0	0	
1108	0	0	
1109	1	1	
1110	1	1	
1111	0	0	
1112	0	0	
1113	0	0	
1114	0	0	
1115	1	1	
1116	1	1	
1117	0	0	
1118	1	0	
1119	0	0	
1120	1	1	
1121	0	0	
1122	0	0	
1123	1	1	
1124	1	1	
1125	0	0	
1126	0	0	
1127	1	1	
1128	0	0	
1129	0	0	
1130	0	1	
1131	0	0	
1132	0	0	
1133	0	0	
1134	0	1	
1135	1	1	
1136	1	1	
1137	1	1	
1138	0	0	
1139	0	0	
1140	0	0	
1141	1	0	
1142	0	0	
1143	1	1	
1144	0	0	
1145	1	1	
1146	0	1	
1147	0	0	
1148	0	0	
1149	1	1	
1150	0	0	
1151	0	0	
1152	0	0	
1153	1	1	
1154	0	0	
1155	0	0	
1156	0	0	
1157	0	0	
1158	0	0	
1159	1	0	
1160	1	1	
1161	0	0	
1162	1	1	
1163	1	1	
1164	0	0	
1165	0	0	
1166	0	0	
1167	0	1	
1168	0	0	
1169	0	0	
1170	1	1	
1171	1	1	
1172	1	0	
1173	0	0	
1174	1	1	
1175	0	0	
1176	0	0	
1177	0	0	
1178	1	0	
1179	1	1	
1180	1	1	
1181	0	0	
1182	0	0	
1183	1	1	
1184	1	0	
1185	1	0	
1186	0	0	
1187	0	0	
1188	1	0	
1189	1	1	
1190	1	1	
1191	0	0	
1192	1	1	
1193	0	1	
1194	1	1	
1195	0	0	
1196	0	0	
1197	1	1	
1198	1	0	
1199	0	0	
1200	1	1	
1201	1	1	
1202	0	0	
1203	0	0	
1204	0	1	
1205	0	0	
1206	1	1	
1207	0	1	
1208	1	0	
1209	0	0	
1210	0	0	
1211	0	0	
1212	0	0	
1213	1	1	
1214	0	0	
1215	0	1	
1216	1	0	
1217	0	0	
1218	0	1	
1219	1	1	
1220	1	1	
1221	0	1	
1222	0	0	
1223	0	0	
1224	1	1	
1225	0	0	
1226	1	1	
1227	1	0	
1228	0	0	
1229	0	0	
1230	1	0	
1231	1	1	
1232	0	0	
1233	0	0	
1234	0	0	
1235	1	1	
1236	1	1	
1237	1	0	
1238	0	1	
1239	0	0	
1240	1	1	
1241	0	0	
1242	1	1	
1243	0	0	
1244	0	0	
1245	1	1	
1246	1	1	
1247	0	0	
1248	1	0	
1249	0	0	
1250	1	1	
1251	1	1	
1252	1	1	
1253	0	0	
1254	1	1	
1255	0	0	
1256	0	0	
1257	1	1	
1258	1	1	
1259	0	0	
1260	0	0	
1261	0	0	
1262	1	1	
1263	0	0	
1264	1	1	
1265	1	1	
1266	0	0	
1267	1	1	
1268	1	1	
1269	1	0	
1270	0	1	
1271	1	1	
1272	1	1	
1273	0	0	
1274	0	1	
1275	0	0	
1276	0	1	
1277	1	1	
1278	0	0	
1279	1	1	
1280	0	0	
1281	1	1	
1282	0	0	
1283	0	0	
1284	1	1	
1285	0	0	
1286	1	1	
1287	0	0	
1288	1	1	
1289	1	1	
1290	0	0	
1291	0	0	
1292	0	0	
1293	1	0	
1294	0	0	
1295	1	0	
1296	0	0	
1297	1	1	
1298	1	1	
1299	1	1	
1300	0	0	
1301	1	1	
1302	0	0	
1303	1	1	
1304	1	1	
1305	0	0	
1306	1	1	
1307	1	0	
1308	1	1	
1309	0	0	
1310	1	1	
1311	1	1	
1312	0	0	
1313	0	1	
1314	0	0	
1315	0	0	
1316	0	0	
1317	1	1	
1318	1	0	
1319	0	0	
1320	1	0	
1321	1	1	
1322	1	1	
1323	0	0	
1324	0	0	
1325	0	0	
1326	0	0	
1327	1	1	
1328	0	0	
1329	1	0	
1330	1	0	
1331	1	0	
1332	0	1	
1333	0	0	
1334	0	0	
1335	1	0	
1336	0	0	
1337	1	1	
1338	0	0	
1339	1	1	
1340	1	1	
1341	1	1	
1342	0	0	
1343	0	0	
1344	0	1	
1345	1	1	
1346	1	1	
1347	0	0	
1348	0	0	
1349	0	0	
1350	0	0	
1351	0	0	
1352	1	1	
1353	1	1	
1354	0	1	
1355	1	1	
1356	1	1	
1357	1	1	
1358	0	0	
1359	1	1	
1360	0	0	
1361	1	0	
1362	0	0	
1363	0	0	
1364	1	1	
1365	1	0	
1366	1	1	
1367	0	0	
1368	0	0	
1369	0	0	
1370	0	0	
1371	0	0	
1372	1	1	
1373	0	0	
1374	1	1	
1375	0	0	
1376	0	0	
1377	0	0	
1378	1	1	
1379	0	0	
1380	0	0	
1381	0	0	
1382	1	1	
1383	0	0	
1384	1	1	
1385	0	0	
1386	0	0	
1387	1	0	
1388	1	1	
1389	0	0	
1390	0	0	
1391	1	1	
1392	0	0	
1393	1	1	
1394	1	1	
1395	1	1	
1396	0	0	
1397	0	0	
1398	0	0	
1399	0	0	
1400	1	1	
1401	0	0	
1402	0	0	
1403	1	0	
1404	0	0	
1405	1	1	
1406	1	1	
1407	1	1	
1408	1	1	
1409	0	0	
1410	1	1	
1411	0	0	
1412	0	0	
1413	0	0	
1414	1	1	
1415	0	0	
1416	0	0	
1417	0	0	
1418	0	0	
1419	1	1	
1420	1	1	
1421	1	1	
1422	1	1	
1423	0	0	
1424	1	0	
1425	1	1	
1426	1	1	
1427	0	0	
1428	1	1	
1429	1	1	
1430	1	1	
1431	1	0	
1432	1	0	
1433	1	1	
1434	0	1	
1435	1	1	
1436	0	0	
1437	1	1	
1438	0	0	
1439	1	1	
1440	1	1	
1441	0	1	
1442	1	1	
1443	1	1	
1444	1	1	
1445	1	0	
1446	1	1	
1447	1	0	
1448	1	1	
1449	0	0	
1450	1	1	
1451	1	0	
1452	1	1	
1453	1	0	
1454	0	0	
1455	0	1	
1456	1	1	
1457	0	0	
1458	0	0	
1459	1	1	
1460	1	1	
1461	1	1	
1462	1	1	
1463	1	1	
1464	0	0	
1465	0	0	
1466	1	1	
1467	1	0	
1468	0	0	
1469	1	1	
1470	0	1	
1471	0	0	
1472	0	0	
1473	1	0	
1474	1	1	
1475	0	1	
1476	1	1	
1477	1	0	
1478	0	0	
1479	0	0	
1480	1	1	
1481	1	1	
1482	0	1	
1483	0	0	
1484	1	0	
1485	1	1	
1486	0	0	
1487	1	1	
1488	1	1	
1489	0	0	
1490	0	0	
1491	1	0	
1492	0	0	
1493	0	0	
1494	1	1	
1495	0	0	
1496	0	0	
1497	0	0	
1498	0	0	
1499	1	0	
1500	1	1	
1501	0	0	
1502	0	0	
1503	0	0	
1504	0	1	
1505	1	1	
1506	1	1	
1507	1	1	
1508	0	0	
1509	0	0	
1510	1	0	
1511	0	0	
1512	0	0	
1513	1	1	
1514	0	0	
1515	1	1	
1516	0	1	
1517	1	0	
1518	0	0	
1519	0	0	
1520	0	0	
1521	0	0	
1522	1	1	
1523	0	0	
1524	1	0	
1525	1	1	
1526	0	0	
1527	0	0	
1528	1	1	
1529	1	0	
1530	0	1	
1531	1	0	
1532	1	1	
1533	1	0	
1534	0	1	
1535	1	1	
1536	1	1	
1537	1	1	
1538	0	0	
1539	0	0	
1540	1	1	
1541	1	1	
1542	1	1	
1543	1	1	
1544	0	0	
1545	0	1	
1546	0	0	
1547	1	1	
1548	1	1	
1549	0	0	
1550	0	0	
1551	1	1	
1552	1	1	
1553	0	0	
1554	1	1	
1555	1	0	
1556	0	0	
1557	0	1	
1558	1	1	
1559	0	0	
1560	0	0	
1561	1	1	
1562	0	0	
1563	1	1	
1564	1	1	
1565	1	1	
1566	0	0	
1567	0	0	
1568	1	1	
1569	1	1	
1570	1	1	
1571	1	1	
1572	0	0	
1573	0	0	
1574	1	1	
1575	1	1	
1576	0	0	
1577	0	0	
1578	1	1	
1579	0	0	
1580	1	1	
1581	1	1	
1582	0	1	
1583	1	1	
1584	0	1	
1585	0	0	
1586	1	1	
1587	1	1	
1588	0	0	
1589	0	0	
1590	1	1	
1591	0	0	
1592	0	0	
1593	0	0	
1594	1	1	
1595	1	1	
1596	0	0	
1597	0	1	
1598	0	0	
1599	1	1	
1600	0	0	
1601	1	1	
1602	0	1	
1603	1	1	
1604	0	0	
1605	0	0	
1606	0	1	
1607	0	0	
1608	1	1	
1609	1	1	
1610	1	1	
1611	1	0	
1612	1	1	
1613	0	0	
1614	0	0	
1615	1	1	
1616	1	0	
1617	0	0	
1618	1	0	
1619	0	0	
1620	0	0	
1621	0	0	
1622	1	1	
1623	1	1	
1624	0	0	
1625	0	0	
1626	0	0	
1627	1	1	
1628	1	0	
1629	0	0	
1630	1	1	
1631	1	1	
1632	1	1	
1633	1	1	
1634	1	1	
1635	0	0	
1636	0	0	
1637	0	0	
1638	1	1	
1639	1	1	
1640	0	0	
1641	0	0	
1642	0	0	
1643	0	0	
1644	0	0	
1645	0	0	
1646	0	0	
1647	0	0	
1648	0	0	
1649	1	1	
1650	1	1	
1651	0	0	
1652	0	0	
1653	1	1	
1654	1	1	
1655	0	0	
1656	0	0	
1657	1	1	
1658	1	0	
1659	1	0	
1660	1	1	
1661	1	1	
1662	0	0	
1663	0	0	
1664	1	0	
1665	0	0	
1666	0	0	
1667	0	0	
1668	1	0	
1669	0	0	
1670	0	0	
1671	1	0	
1672	0	0	
1673	1	1	
1674	0	0	
1675	0	1	
1676	1	1	
1677	0	0	
1678	0	1	
1679	0	0	
1680	0	0	
1681	0	0	
1682	0	1	
1683	1	0	
1684	0	0	
1685	1	1	
1686	0	0	
1687	0	0	
1688	0	0	
1689	1	1	
1690	0	0	
1691	1	1	
1692	1	1	
1693	0	0	
1694	0	0	
1695	0	0	
1696	0	0	
1697	1	1	
1698	0	0	
1699	0	0	
1700	1	0	
1701	1	1	
1702	1	0	
1703	0	0	
1704	1	1	
1705	1	1	
1706	0	1	
1707	0	1	
1708	1	1	
1709	1	1	
1710	0	1	
1711	0	0	
1712	0	1	
1713	0	0	
1714	1	1	
1715	0	0	
1716	0	0	
1717	1	1	
1718	0	0	
1719	0	0	
1720	0	0	
1721	1	0	
1722	1	1	
1723	0	1	
1724	0	0	
1725	1	1	
1726	1	0	
1727	1	1	
1728	0	0	
1729	1	1	
1730	0	0	
1731	1	0	
1732	0	0	
1733	1	0	
1734	1	1	
1735	0	0	
1736	1	1	
1737	1	1	
1738	0	0	
1739	1	1	
1740	0	0	
1741	0	0	
1742	0	0	
1743	0	0	
1744	1	0	
1745	0	0	
1746	0	0	
1747	1	1	
1748	1	1	
1749	0	0	
1750	0	0	
1751	0	0	
1752	0	1	
1753	1	1	
1754	0	0	
1755	1	1	
1756	0	1	
1757	0	0	
1758	0	0	
1759	1	1	
1760	0	1	
1761	1	1	
1762	0	0	
1763	0	0	
1764	0	0	
1765	1	1	
1766	0	0	
1767	0	0	
1768	1	1	
1769	0	0	
1770	0	0	
1771	0	0	
1772	0	1	
1773	1	1	
1774	1	1	
1775	1	0	
1776	1	1	
1777	1	1	
1778	0	0	
1779	1	1	
1780	1	0	
1781	1	1	
1782	0	1	
1783	0	0	
1784	0	0	
1785	0	0	
1786	0	0	
1787	1	1	
1788	0	1	
1789	1	1	
1790	0	0	
1791	0	0	
1792	1	0	
1793	0	1	
1794	0	0	
1795	0	0	
1796	0	0	
1797	1	1	
1798	1	0	
1799	0	0	
1800	1	1	
1801	1	1	
1802	0	0	
1803	0	0	
1804	0	1	
1805	1	0	
1806	1	1	
1807	0	1	
1808	0	0	
1809	0	0	
1810	1	1	
1811	1	1	
1812	0	0	
1813	0	0	
1814	1	1	
1815	1	1	
1816	1	1	
1817	1	1	
1818	0	0	
1819	1	1	
1820	1	1	
1821	0	0	
1822	0	0	
1823	1	1	
1824	1	1	
1825	1	1	
1826	1	1	
1827	1	0	
1828	0	0	
1829	1	1	
1830	1	1	
1831	0	0	
1832	1	0	
1833	0	1	
1834	0	0	
1835	1	1	
1836	1	1	
1837	0	0	
1838	1	0	
1839	1	1	
1840	1	1	
1841	1	1	
1842	0	0	
1843	1	1	
1844	1	1	
1845	0	0	
1846	0	0	
1847	1	0	
1848	0	0	
1849	0	0	
1850	1	1	
1851	1	1	
1852	0	0	
1853	1	1	
1854	1	1	
1855	0	1	
1856	1	1	
1857	1	0	
1858	1	1	
1859	0	0	
1860	0	0	
1861	1	1	
1862	1	1	
1863	0	1	
1864	1	1	
1865	1	0	
1866	0	0	
1867	0	0	
1868	1	0	
1869	0	0	
1870	0	0	
1871	0	0	
1872	1	1	
1873	0	0	
1874	0	0	
